grid_id_latitude,grid_id_longitude,feature_window_start,feature_window_end,hour_of_day,day_of_week,is_weekend,is_holiday,peak_hour_indicator,demand_last_15min,demand_last_30min,demand_last_60min,demand_last_1440min,future_demand_next_15min
3966,4638,2025-10-22 13:00:00,2025-10-22 13:15:00,13,2,0,0,False,24.0,24.0,24.0,0.0,4.0
3966,4638,2025-10-22 15:30:00,2025-10-22 15:45:00,15,2,0,0,False,34.0,34.0,34.0,0.0,6.0
3966,4638,2025-10-22 21:45:00,2025-10-22 22:00:00,21,2,0,0,False,38.0,38.0,38.0,0.0,5.0
3966,4638,2025-10-23 13:30:00,2025-10-23 13:45:00,13,3,0,0,False,44.0,44.0,44.0,0.0,9.0
3966,4638,2025-10-24 04:15:00,2025-10-24 04:30:00,4,4,0,0,False,49.0,49.0,49.0,0.0,10.0
3966,4638,2025-10-24 14:00:00,2025-10-24 14:15:00,14,4,0,0,False,58.0,58.0,58.0,0.0,19.0
3966,4638,2025-10-25 07:30:00,2025-10-25 07:45:00,7,5,1,0,True,68.0,68.0,68.0,0.0,7.0
3966,4639,2025-10-19 03:45:00,2025-10-19 04:00:00,3,6,1,0,False,0.0,0.0,0.0,0.0,8.0
3966,4639,2025-10-20 02:00:00,2025-10-20 02:15:00,2,0,0,0,False,9.0,0.0,0.0,0.0,12.0
3966,4639,2025-10-20 09:15:00,2025-10-20 09:30:00,9,0,0,0,True,17.0,17.0,0.0,0.0,6.0
3966,4639,2025-10-20 13:15:00,2025-10-20 13:30:00,13,0,0,0,False,29.0,29.0,0.0,0.0,8.0
3966,4639,2025-10-20 15:00:00,2025-10-20 15:15:00,15,0,0,0,False,35.0,35.0,35.0,0.0,7.0
3966,4639,2025-10-20 18:30:00,2025-10-20 18:45:00,18,0,0,0,True,43.0,43.0,43.0,0.0,9.0
3966,4639,2025-10-21 14:00:00,2025-10-21 14:15:00,14,1,0,0,False,50.0,50.0,50.0,0.0,7.0
3966,4639,2025-10-21 20:30:00,2025-10-21 20:45:00,20,1,0,0,True,59.0,59.0,59.0,0.0,4.0
3966,4639,2025-10-21 21:15:00,2025-10-21 21:30:00,21,1,0,0,False,66.0,66.0,66.0,0.0,7.0
3966,4639,2025-10-22 00:00:00,2025-10-22 00:15:00,0,2,0,0,False,70.0,70.0,70.0,0.0,11.0
3966,4639,2025-10-22 05:00:00,2025-10-22 05:15:00,5,2,0,0,False,77.0,77.0,77.0,0.0,15.0
3966,4639,2025-10-22 07:30:00,2025-10-22 07:45:00,7,2,0,0,True,88.0,88.0,88.0,0.0,4.0
3966,4639,2025-10-22 13:45:00,2025-10-22 14:00:00,13,2,0,0,False,103.0,103.0,103.0,0.0,11.0
3966,4640,2025-10-19 03:45:00,2025-10-19 04:00:00,3,6,1,0,False,0.0,0.0,0.0,0.0,13.0
3966,4640,2025-10-19 09:45:00,2025-10-19 10:00:00,9,6,1,0,True,5.0,0.0,0.0,0.0,2.0
3966,4640,2025-10-19 14:45:00,2025-10-19 15:00:00,14,6,1,0,False,18.0,18.0,0.0,0.0,7.0
3966,4640,2025-10-21 03:45:00,2025-10-21 04:00:00,3,1,0,0,False,20.0,20.0,0.0,0.0,9.0
3966,4640,2025-10-21 04:45:00,2025-10-21 05:00:00,4,1,0,0,False,27.0,27.0,27.0,0.0,10.0
3966,4640,2025-10-21 10:30:00,2025-10-21 10:45:00,10,1,0,0,False,36.0,36.0,36.0,0.0,7.0
3966,4640,2025-10-21 22:30:00,2025-10-21 22:45:00,22,1,0,0,False,46.0,46.0,46.0,0.0,11.0
3966,4640,2025-10-22 02:15:00,2025-10-22 02:30:00,2,2,0,0,False,53.0,53.0,53.0,0.0,12.0
3966,4640,2025-10-22 09:30:00,2025-10-22 09:45:00,9,2,0,0,True,64.0,64.0,64.0,0.0,2.0
3966,4640,2025-10-24 00:30:00,2025-10-24 00:45:00,0,4,0,0,False,76.0,76.0,76.0,0.0,13.0
3966,4640,2025-10-24 04:00:00,2025-10-24 04:15:00,4,4,0,0,False,78.0,78.0,78.0,0.0,7.0
3966,4641,2025-10-19 04:15:00,2025-10-19 04:30:00,4,6,1,0,False,0.0,0.0,0.0,0.0,10.0
3966,4641,2025-10-20 01:00:00,2025-10-20 01:15:00,1,0,0,0,False,11.0,0.0,0.0,0.0,4.0
3966,4641,2025-10-20 12:00:00,2025-10-20 12:15:00,12,0,0,0,False,21.0,21.0,0.0,0.0,16.0
3966,4641,2025-10-21 05:15:00,2025-10-21 05:30:00,5,1,0,0,False,25.0,25.0,0.0,0.0,9.0
3966,4641,2025-10-21 13:30:00,2025-10-21 13:45:00,13,1,0,0,False,41.0,41.0,41.0,0.0,13.0
3966,4641,2025-10-21 22:00:00,2025-10-21 22:15:00,22,1,0,0,False,50.0,50.0,50.0,0.0,8.0
3966,4641,2025-10-21 23:15:00,2025-10-21 23:30:00,23,1,0,0,False,63.0,63.0,63.0,0.0,1.0
3966,4641,2025-10-21 23:45:00,2025-10-22 00:00:00,23,1,0,0,False,71.0,71.0,71.0,0.0,12.0
3966,4641,2025-10-23 10:45:00,2025-10-23 11:00:00,10,3,0,0,False,72.0,72.0,72.0,0.0,9.0
3966,4641,2025-10-23 11:30:00,2025-10-23 11:45:00,11,3,0,0,False,84.0,84.0,84.0,0.0,14.0
3966,4641,2025-10-23 23:30:00,2025-10-23 23:45:00,23,3,0,0,False,93.0,93.0,93.0,0.0,12.0
3966,4641,2025-10-25 06:15:00,2025-10-25 06:30:00,6,5,1,0,False,107.0,107.0,107.0,0.0,5.0
3966,4642,2025-10-19 19:45:00,2025-10-19 20:00:00,19,6,1,0,True,0.0,0.0,0.0,0.0,7.0
3966,4642,2025-10-20 05:00:00,2025-10-20 05:15:00,5,0,0,0,False,5.0,0.0,0.0,0.0,9.0
3966,4642,2025-10-21 04:45:00,2025-10-21 05:00:00,4,1,0,0,False,12.0,12.0,0.0,0.0,9.0
3966,4642,2025-10-21 05:00:00,2025-10-21 05:15:00,5,1,0,0,False,21.0,21.0,0.0,0.0,2.0
3966,4642,2025-10-23 15:30:00,2025-10-23 15:45:00,15,3,0,0,False,30.0,30.0,30.0,0.0,3.0
3966,4642,2025-10-23 18:45:00,2025-10-23 19:00:00,18,3,0,0,True,32.0,32.0,32.0,0.0,2.0
3966,4642,2025-10-23 21:15:00,2025-10-23 21:30:00,21,3,0,0,False,35.0,35.0,35.0,0.0,22.0
3966,4642,2025-10-24 07:45:00,2025-10-24 08:00:00,7,4,0,0,True,37.0,37.0,37.0,0.0,7.0
3966,4642,2025-10-24 13:45:00,2025-10-24 14:00:00,13,4,0,0,False,59.0,59.0,59.0,0.0,1.0
3966,4642,2025-10-25 00:45:00,2025-10-25 01:00:00,0,5,1,0,False,66.0,66.0,66.0,0.0,8.0
3966,4643,2025-10-20 11:00:00,2025-10-20 11:15:00,11,0,0,0,False,0.0,0.0,0.0,0.0,9.0
3966,4643,2025-10-21 08:00:00,2025-10-21 08:15:00,8,1,0,0,True,7.0,0.0,0.0,0.0,12.0
3966,4643,2025-10-21 08:45:00,2025-10-21 09:00:00,8,1,0,0,True,16.0,16.0,0.0,0.0,5.0
3966,4643,2025-10-21 15:30:00,2025-10-21 15:45:00,15,1,0,0,False,28.0,28.0,0.0,0.0,9.0
3966,4643,2025-10-21 15:45:00,2025-10-21 16:00:00,15,1,0,0,False,33.0,33.0,33.0,0.0,6.0
3966,4643,2025-10-21 16:30:00,2025-10-21 16:45:00,16,1,0,0,False,42.0,42.0,42.0,0.0,5.0
3966,4643,2025-10-21 22:30:00,2025-10-21 22:45:00,22,1,0,0,False,48.0,48.0,48.0,0.0,11.0
3966,4643,2025-10-22 04:30:00,2025-10-22 04:45:00,4,2,0,0,False,53.0,53.0,53.0,0.0,14.0
3966,4643,2025-10-22 09:15:00,2025-10-22 09:30:00,9,2,0,0,True,64.0,64.0,64.0,0.0,16.0
3966,4643,2025-10-23 17:15:00,2025-10-23 17:30:00,17,3,0,0,True,78.0,78.0,78.0,0.0,5.0
3966,4643,2025-10-24 10:00:00,2025-10-24 10:15:00,10,4,0,0,False,94.0,94.0,94.0,0.0,6.0
3966,4643,2025-10-24 13:15:00,2025-10-24 13:30:00,13,4,0,0,False,99.0,99.0,99.0,0.0,3.0
3966,4643,2025-10-24 15:00:00,2025-10-24 15:15:00,15,4,0,0,False,105.0,105.0,105.0,0.0,4.0
3966,4643,2025-10-24 17:30:00,2025-10-24 17:45:00,17,4,0,0,True,108.0,108.0,108.0,0.0,8.0
3966,4643,2025-10-24 23:00:00,2025-10-24 23:15:00,23,4,0,0,False,112.0,112.0,112.0,0.0,8.0
3966,4643,2025-10-25 20:00:00,2025-10-25 20:15:00,20,5,1,0,True,120.0,120.0,120.0,0.0,5.0
3966,4644,2025-10-19 17:30:00,2025-10-19 17:45:00,17,6,1,0,True,0.0,0.0,0.0,0.0,3.0
3966,4644,2025-10-19 20:30:00,2025-10-19 20:45:00,20,6,1,0,True,5.0,0.0,0.0,0.0,13.0
3966,4644,2025-10-20 06:30:00,2025-10-20 06:45:00,6,0,0,0,False,8.0,8.0,0.0,0.0,12.0
3966,4644,2025-10-20 14:00:00,2025-10-20 14:15:00,14,0,0,0,False,33.0,33.0,33.0,0.0,3.0
3966,4644,2025-10-20 19:30:00,2025-10-20 19:45:00,19,0,0,0,True,36.0,36.0,36.0,0.0,11.0
3966,4644,2025-10-24 03:45:00,2025-10-24 04:00:00,3,4,0,0,False,36.0,36.0,36.0,0.0,5.0
3966,4644,2025-10-25 15:15:00,2025-10-25 15:30:00,15,5,1,0,False,47.0,47.0,47.0,0.0,7.0
3966,4645,2025-10-20 04:45:00,2025-10-20 05:00:00,4,0,0,0,False,0.0,0.0,0.0,0.0,7.0
3966,4645,2025-10-20 17:45:00,2025-10-20 18:00:00,17,0,0,0,True,9.0,0.0,0.0,0.0,7.0
3966,4645,2025-10-21 12:30:00,2025-10-21 12:45:00,12,1,0,0,False,16.0,16.0,0.0,0.0,6.0
3966,4645,2025-10-22 01:00:00,2025-10-22 01:15:00,1,2,0,0,False,23.0,23.0,0.0,0.0,4.0
3966,4645,2025-10-22 01:45:00,2025-10-22 02:00:00,1,2,0,0,False,29.0,29.0,29.0,0.0,7.0
3966,4645,2025-10-24 04:45:00,2025-10-24 05:00:00,4,4,0,0,False,33.0,33.0,33.0,0.0,10.0
3966,4645,2025-10-24 09:30:00,2025-10-24 09:45:00,9,4,0,0,True,40.0,40.0,40.0,0.0,4.0
3966,4645,2025-10-24 23:00:00,2025-10-24 23:15:00,23,4,0,0,False,54.0,54.0,54.0,0.0,5.0
3966,4645,2025-10-25 10:45:00,2025-10-25 11:00:00,10,5,1,0,False,54.0,54.0,54.0,0.0,6.0
3966,4646,2025-10-21 03:45:00,2025-10-21 04:00:00,3,1,0,0,False,0.0,0.0,0.0,0.0,10.0
3966,4646,2025-10-21 06:15:00,2025-10-21 06:30:00,6,1,0,0,False,7.0,0.0,0.0,0.0,7.0
3966,4646,2025-10-21 20:30:00,2025-10-21 20:45:00,20,1,0,0,True,17.0,17.0,0.0,0.0,5.0
3966,4646,2025-10-22 00:30:00,2025-10-22 00:45:00,0,2,0,0,False,24.0,24.0,0.0,0.0,5.0
3966,4646,2025-10-22 12:15:00,2025-10-22 12:30:00,12,2,0,0,False,34.0,34.0,34.0,0.0,1.0
3966,4646,2025-10-22 14:45:00,2025-10-22 15:00:00,14,2,0,0,False,34.0,34.0,34.0,0.0,14.0
3966,4646,2025-10-23 07:30:00,2025-10-23 07:45:00,7,3,0,0,True,35.0,35.0,35.0,0.0,10.0
3966,4646,2025-10-23 08:00:00,2025-10-23 08:15:00,8,3,0,0,True,49.0,49.0,49.0,0.0,10.0
3966,4646,2025-10-23 12:30:00,2025-10-23 12:45:00,12,3,0,0,False,59.0,59.0,59.0,0.0,6.0
3966,4646,2025-10-23 17:30:00,2025-10-23 17:45:00,17,3,0,0,True,69.0,69.0,69.0,0.0,8.0
3966,4646,2025-10-24 01:45:00,2025-10-24 02:00:00,1,4,0,0,False,75.0,75.0,75.0,0.0,14.0
3966,4646,2025-10-24 07:30:00,2025-10-24 07:45:00,7,4,0,0,True,83.0,83.0,83.0,0.0,3.0
3966,4646,2025-10-24 13:45:00,2025-10-24 14:00:00,13,4,0,0,False,97.0,97.0,97.0,0.0,6.0
3966,4647,2025-10-19 02:00:00,2025-10-19 02:15:00,2,6,1,0,False,0.0,0.0,0.0,0.0,2.0
3966,4647,2025-10-19 19:45:00,2025-10-19 20:00:00,19,6,1,0,True,5.0,0.0,0.0,0.0,8.0
3966,4647,2025-10-20 01:15:00,2025-10-20 01:30:00,1,0,0,0,False,7.0,7.0,0.0,0.0,6.0
3966,4647,2025-10-20 02:30:00,2025-10-20 02:45:00,2,0,0,0,False,15.0,15.0,0.0,0.0,3.0
3966,4647,2025-10-20 18:30:00,2025-10-20 18:45:00,18,0,0,0,True,24.0,24.0,24.0,0.0,8.0
3966,4647,2025-10-21 10:45:00,2025-10-21 11:00:00,10,1,0,0,False,24.0,24.0,24.0,0.0,14.0
3966,4647,2025-10-22 04:15:00,2025-10-22 04:30:00,4,2,0,0,False,32.0,32.0,32.0,0.0,7.0
3966,4647,2025-10-22 12:15:00,2025-10-22 12:30:00,12,2,0,0,False,46.0,46.0,46.0,0.0,5.0
3966,4647,2025-10-23 12:00:00,2025-10-23 12:15:00,12,3,0,0,False,53.0,53.0,53.0,0.0,9.0
3966,4647,2025-10-23 18:45:00,2025-10-23 19:00:00,18,3,0,0,True,58.0,58.0,58.0,0.0,6.0
3966,4647,2025-10-24 13:45:00,2025-10-24 14:00:00,13,4,0,0,False,73.0,73.0,73.0,0.0,2.0
3966,4647,2025-10-24 20:15:00,2025-10-24 20:30:00,20,4,0,0,True,73.0,73.0,73.0,0.0,5.0
3966,4647,2025-10-25 01:45:00,2025-10-25 02:00:00,1,5,1,0,False,75.0,75.0,75.0,0.0,6.0
3966,4647,2025-10-25 02:15:00,2025-10-25 02:30:00,2,5,1,0,False,80.0,80.0,80.0,0.0,3.0
3966,4648,2025-10-19 03:45:00,2025-10-19 04:00:00,3,6,1,0,False,0.0,0.0,0.0,0.0,16.0
3966,4648,2025-10-20 07:30:00,2025-10-20 07:45:00,7,0,0,0,True,8.0,0.0,0.0,0.0,6.0
3966,4648,2025-10-20 13:00:00,2025-10-20 13:15:00,13,0,0,0,False,24.0,24.0,0.0,0.0,11.0
3966,4648,2025-10-21 02:30:00,2025-10-21 02:45:00,2,1,0,0,False,30.0,30.0,0.0,0.0,7.0
3966,4648,2025-10-21 05:15:00,2025-10-21 05:30:00,5,1,0,0,False,41.0,41.0,41.0,0.0,5.0
3966,4648,2025-10-23 11:30:00,2025-10-23 11:45:00,11,3,0,0,False,48.0,48.0,48.0,0.0,3.0
3966,4648,2025-10-23 21:15:00,2025-10-23 21:30:00,21,3,0,0,False,53.0,53.0,53.0,0.0,13.0
3966,4648,2025-10-24 08:15:00,2025-10-24 08:30:00,8,4,0,0,True,56.0,56.0,56.0,0.0,4.0
3966,4648,2025-10-24 10:30:00,2025-10-24 10:45:00,10,4,0,0,False,69.0,69.0,69.0,0.0,4.0
3966,4648,2025-10-25 02:30:00,2025-10-25 02:45:00,2,5,1,0,False,73.0,73.0,73.0,0.0,2.0
3966,4649,2025-10-19 19:15:00,2025-10-19 19:30:00,19,6,1,0,True,0.0,0.0,0.0,0.0,3.0
3966,4649,2025-10-19 20:15:00,2025-10-19 20:30:00,20,6,1,0,True,3.0,0.0,0.0,0.0,7.0
3966,4649,2025-10-20 02:00:00,2025-10-20 02:15:00,2,0,0,0,False,6.0,6.0,0.0,0.0,4.0
3966,4649,2025-10-20 11:15:00,2025-10-20 11:30:00,11,0,0,0,False,13.0,13.0,0.0,0.0,14.0
3966,4649,2025-10-21 08:45:00,2025-10-21 09:00:00,8,1,0,0,True,17.0,17.0,17.0,0.0,3.0
3966,4649,2025-10-22 13:45:00,2025-10-22 14:00:00,13,2,0,0,False,31.0,31.0,31.0,0.0,2.0
3966,4649,2025-10-22 14:15:00,2025-10-22 14:30:00,14,2,0,0,False,34.0,34.0,34.0,0.0,5.0
3966,4649,2025-10-24 11:15:00,2025-10-24 11:30:00,11,4,0,0,False,36.0,36.0,36.0,0.0,9.0
3966,4650,2025-10-19 07:00:00,2025-10-19 07:15:00,7,6,1,0,True,0.0,0.0,0.0,0.0,5.0
3966,4650,2025-10-20 18:00:00,2025-10-20 18:15:00,18,0,0,0,True,5.0,0.0,0.0,0.0,5.0
3966,4650,2025-10-21 06:00:00,2025-10-21 06:15:00,6,1,0,0,False,10.0,10.0,0.0,0.0,4.0
3966,4650,2025-10-21 20:45:00,2025-10-21 21:00:00,20,1,0,0,True,15.0,15.0,0.0,0.0,12.0
3966,4650,2025-10-22 06:30:00,2025-10-22 06:45:00,6,2,0,0,False,19.0,19.0,19.0,0.0,10.0
3966,4650,2025-10-24 02:00:00,2025-10-24 02:15:00,2,4,0,0,False,31.0,31.0,31.0,0.0,13.0
3966,4650,2025-10-24 09:00:00,2025-10-24 09:15:00,9,4,0,0,True,41.0,41.0,41.0,0.0,6.0
3966,4651,2025-10-19 13:15:00,2025-10-19 13:30:00,13,6,1,0,False,0.0,0.0,0.0,0.0,3.0
3966,4651,2025-10-19 19:30:00,2025-10-19 19:45:00,19,6,1,0,True,2.0,0.0,0.0,0.0,7.0
3966,4651,2025-10-20 05:30:00,2025-10-20 05:45:00,5,0,0,0,False,5.0,5.0,0.0,0.0,13.0
3966,4651,2025-10-20 07:15:00,2025-10-20 07:30:00,7,0,0,0,True,12.0,12.0,0.0,0.0,5.0
3966,4651,2025-10-20 15:00:00,2025-10-20 15:15:00,15,0,0,0,False,25.0,25.0,25.0,0.0,14.0
3966,4651,2025-10-21 04:30:00,2025-10-21 04:45:00,4,1,0,0,False,30.0,30.0,30.0,0.0,8.0
3966,4651,2025-10-21 09:00:00,2025-10-21 09:15:00,9,1,0,0,True,44.0,44.0,44.0,0.0,5.0
3966,4651,2025-10-21 22:00:00,2025-10-21 22:15:00,22,1,0,0,False,52.0,52.0,52.0,0.0,8.0
3966,4651,2025-10-22 04:45:00,2025-10-22 05:00:00,4,2,0,0,False,57.0,57.0,57.0,0.0,5.0
3966,4651,2025-10-23 12:00:00,2025-10-23 12:15:00,12,3,0,0,False,70.0,70.0,70.0,0.0,16.0
3966,4651,2025-10-24 09:30:00,2025-10-24 09:45:00,9,4,0,0,True,70.0,70.0,70.0,0.0,6.0
3966,4651,2025-10-24 20:15:00,2025-10-24 20:30:00,20,4,0,0,True,86.0,86.0,86.0,0.0,4.0
3966,4651,2025-10-25 05:00:00,2025-10-25 05:15:00,5,5,1,0,False,92.0,92.0,92.0,0.0,8.0
3966,4651,2025-10-25 08:30:00,2025-10-25 08:45:00,8,5,1,0,True,96.0,96.0,96.0,0.0,2.0
3966,4651,2025-10-25 11:00:00,2025-10-25 11:15:00,11,5,1,0,False,104.0,104.0,104.0,0.0,6.0
3966,4651,2025-10-25 18:30:00,2025-10-25 18:45:00,18,5,1,0,True,106.0,106.0,106.0,0.0,6.0
3966,4652,2025-10-19 05:15:00,2025-10-19 05:30:00,5,6,1,0,False,0.0,0.0,0.0,0.0,5.0
3966,4652,2025-10-19 13:45:00,2025-10-19 14:00:00,13,6,1,0,False,0.0,0.0,0.0,0.0,5.0
3966,4652,2025-10-21 04:30:00,2025-10-21 04:45:00,4,1,0,0,False,5.0,5.0,0.0,0.0,3.0
3966,4652,2025-10-21 05:15:00,2025-10-21 05:30:00,5,1,0,0,False,10.0,10.0,0.0,0.0,7.0
3966,4652,2025-10-21 11:15:00,2025-10-21 11:30:00,11,1,0,0,False,13.0,13.0,13.0,0.0,4.0
3966,4652,2025-10-21 16:30:00,2025-10-21 16:45:00,16,1,0,0,False,20.0,20.0,20.0,0.0,3.0
3966,4652,2025-10-21 19:00:00,2025-10-21 19:15:00,19,1,0,0,True,24.0,24.0,24.0,0.0,2.0
3966,4652,2025-10-21 19:45:00,2025-10-21 20:00:00,19,1,0,0,True,27.0,27.0,27.0,0.0,7.0
3966,4652,2025-10-23 05:00:00,2025-10-23 05:15:00,5,3,0,0,False,29.0,29.0,29.0,0.0,5.0
3966,4652,2025-10-25 07:45:00,2025-10-25 08:00:00,7,5,1,0,True,36.0,36.0,36.0,0.0,7.0
3966,4652,2025-10-25 09:15:00,2025-10-25 09:30:00,9,5,1,0,True,41.0,41.0,41.0,0.0,5.0
3967,4607,2025-10-19 16:30:00,2025-10-19 16:45:00,16,6,1,0,False,0.0,0.0,0.0,0.0,9.0
3967,4607,2025-10-20 03:15:00,2025-10-20 03:30:00,3,0,0,0,False,0.0,0.0,0.0,0.0,4.0
3967,4607,2025-10-20 18:30:00,2025-10-20 18:45:00,18,0,0,0,True,9.0,9.0,0.0,0.0,10.0
3967,4607,2025-10-21 03:45:00,2025-10-21 04:00:00,3,1,0,0,False,13.0,13.0,0.0,0.0,10.0
3967,4607,2025-10-22 23:45:00,2025-10-23 00:00:00,23,2,0,0,False,23.0,23.0,23.0,0.0,9.0
3967,4607,2025-10-24 05:15:00,2025-10-24 05:30:00,5,4,0,0,False,33.0,33.0,33.0,0.0,8.0
3967,4607,2025-10-25 10:00:00,2025-10-25 10:15:00,10,5,1,0,False,50.0,50.0,50.0,0.0,9.0
3967,4608,2025-10-19 16:30:00,2025-10-19 16:45:00,16,6,1,0,False,0.0,0.0,0.0,0.0,10.0
3967,4608,2025-10-20 18:00:00,2025-10-20 18:15:00,18,0,0,0,True,10.0,10.0,0.0,0.0,12.0
3967,4608,2025-10-21 07:00:00,2025-10-21 07:15:00,7,1,0,0,True,10.0,10.0,0.0,0.0,4.0
3967,4608,2025-10-21 10:15:00,2025-10-21 10:30:00,10,1,0,0,False,22.0,22.0,22.0,0.0,4.0
3967,4608,2025-10-22 17:00:00,2025-10-22 17:15:00,17,2,0,0,True,26.0,26.0,26.0,0.0,6.0
3967,4608,2025-10-24 01:15:00,2025-10-24 01:30:00,1,4,0,0,False,30.0,30.0,30.0,0.0,7.0
3967,4608,2025-10-24 01:30:00,2025-10-24 01:45:00,1,4,0,0,False,36.0,36.0,36.0,0.0,6.0
3967,4608,2025-10-25 04:15:00,2025-10-25 04:30:00,4,5,1,0,False,43.0,43.0,43.0,0.0,1.0
3967,4608,2025-10-25 09:15:00,2025-10-25 09:30:00,9,5,1,0,True,49.0,49.0,49.0,0.0,2.0
3967,4609,2025-10-19 19:30:00,2025-10-19 19:45:00,19,6,1,0,True,0.0,0.0,0.0,0.0,4.0
3967,4609,2025-10-20 11:00:00,2025-10-20 11:15:00,11,0,0,0,False,0.0,0.0,0.0,0.0,3.0
3967,4609,2025-10-21 02:30:00,2025-10-21 02:45:00,2,1,0,0,False,4.0,4.0,0.0,0.0,7.0
3967,4609,2025-10-21 02:45:00,2025-10-21 03:00:00,2,1,0,0,False,7.0,7.0,0.0,0.0,11.0
3967,4609,2025-10-21 09:00:00,2025-10-21 09:15:00,9,1,0,0,True,14.0,14.0,14.0,0.0,5.0
3967,4609,2025-10-21 10:45:00,2025-10-21 11:00:00,10,1,0,0,False,25.0,25.0,25.0,0.0,6.0
3967,4609,2025-10-21 20:30:00,2025-10-21 20:45:00,20,1,0,0,True,30.0,30.0,30.0,0.0,4.0
3967,4609,2025-10-22 03:30:00,2025-10-22 03:45:00,3,2,0,0,False,36.0,36.0,36.0,0.0,8.0
3967,4609,2025-10-22 10:45:00,2025-10-22 11:00:00,10,2,0,0,False,40.0,40.0,40.0,0.0,8.0
3967,4609,2025-10-23 07:30:00,2025-10-23 07:45:00,7,3,0,0,True,48.0,48.0,48.0,0.0,14.0
3967,4609,2025-10-23 09:30:00,2025-10-23 09:45:00,9,3,0,0,True,56.0,56.0,56.0,0.0,10.0
3967,4609,2025-10-24 02:15:00,2025-10-24 02:30:00,2,4,0,0,False,70.0,70.0,70.0,0.0,3.0
3967,4609,2025-10-24 13:45:00,2025-10-24 14:00:00,13,4,0,0,False,80.0,80.0,80.0,0.0,9.0
3967,4609,2025-10-24 19:45:00,2025-10-24 20:00:00,19,4,0,0,True,83.0,83.0,83.0,0.0,4.0
3967,4609,2025-10-25 03:30:00,2025-10-25 03:45:00,3,5,1,0,False,92.0,92.0,92.0,0.0,9.0
3967,4610,2025-10-20 01:45:00,2025-10-20 02:00:00,1,0,0,0,False,0.0,0.0,0.0,0.0,17.0
3967,4610,2025-10-20 07:45:00,2025-10-20 08:00:00,7,0,0,0,True,0.0,0.0,0.0,0.0,4.0
3967,4610,2025-10-20 12:15:00,2025-10-20 12:30:00,12,0,0,0,False,17.0,17.0,0.0,0.0,3.0
3967,4610,2025-10-20 20:30:00,2025-10-20 20:45:00,20,0,0,0,True,21.0,21.0,0.0,0.0,5.0
3967,4610,2025-10-22 13:45:00,2025-10-22 14:00:00,13,2,0,0,False,24.0,24.0,24.0,0.0,5.0
3967,4610,2025-10-23 06:15:00,2025-10-23 06:30:00,6,3,0,0,False,29.0,29.0,29.0,0.0,10.0
3967,4610,2025-10-23 10:00:00,2025-10-23 10:15:00,10,3,0,0,False,34.0,34.0,34.0,0.0,10.0
3967,4610,2025-10-24 00:30:00,2025-10-24 00:45:00,0,4,0,0,False,44.0,44.0,44.0,0.0,6.0
3967,4610,2025-10-25 04:45:00,2025-10-25 05:00:00,4,5,1,0,False,54.0,54.0,54.0,0.0,12.0
3967,4611,2025-10-19 14:45:00,2025-10-19 15:00:00,14,6,1,0,False,0.0,0.0,0.0,0.0,4.0
3967,4611,2025-10-21 16:15:00,2025-10-21 16:30:00,16,1,0,0,False,1.0,0.0,0.0,0.0,9.0
3967,4611,2025-10-22 01:00:00,2025-10-22 01:15:00,1,2,0,0,False,5.0,5.0,0.0,0.0,3.0
3967,4611,2025-10-22 21:00:00,2025-10-22 21:15:00,21,2,0,0,False,14.0,14.0,0.0,0.0,12.0
3967,4611,2025-10-23 08:00:00,2025-10-23 08:15:00,8,3,0,0,True,17.0,17.0,17.0,0.0,6.0
3967,4611,2025-10-24 01:30:00,2025-10-24 01:45:00,1,4,0,0,False,29.0,29.0,29.0,0.0,11.0
3967,4611,2025-10-24 05:15:00,2025-10-24 05:30:00,5,4,0,0,False,35.0,35.0,35.0,0.0,13.0
3967,4611,2025-10-25 07:15:00,2025-10-25 07:30:00,7,5,1,0,True,46.0,46.0,46.0,0.0,4.0
3967,4612,2025-10-20 11:30:00,2025-10-20 11:45:00,11,0,0,0,False,9.0,0.0,0.0,0.0,4.0
3967,4612,2025-10-20 23:00:00,2025-10-20 23:15:00,23,0,0,0,False,9.0,9.0,0.0,0.0,10.0
3967,4612,2025-10-21 06:00:00,2025-10-21 06:15:00,6,1,0,0,False,13.0,13.0,0.0,0.0,7.0
3967,4612,2025-10-21 19:00:00,2025-10-21 19:15:00,19,1,0,0,True,23.0,23.0,23.0,0.0,6.0
3967,4612,2025-10-22 04:30:00,2025-10-22 04:45:00,4,2,0,0,False,30.0,30.0,30.0,0.0,9.0
3967,4612,2025-10-22 15:00:00,2025-10-22 15:15:00,15,2,0,0,False,36.0,36.0,36.0,0.0,11.0
3967,4612,2025-10-23 09:00:00,2025-10-23 09:15:00,9,3,0,0,True,45.0,45.0,45.0,0.0,6.0
3967,4612,2025-10-23 12:00:00,2025-10-23 12:15:00,12,3,0,0,False,56.0,56.0,56.0,0.0,4.0
3967,4612,2025-10-23 17:30:00,2025-10-23 17:45:00,17,3,0,0,True,62.0,62.0,62.0,0.0,8.0
3967,4612,2025-10-23 21:00:00,2025-10-23 21:15:00,21,3,0,0,False,66.0,66.0,66.0,0.0,5.0
3967,4613,2025-10-19 02:00:00,2025-10-19 02:15:00,2,6,1,0,False,0.0,0.0,0.0,0.0,8.0
3967,4613,2025-10-19 08:00:00,2025-10-19 08:15:00,8,6,1,0,True,8.0,0.0,0.0,0.0,12.0
